ph,Hardness,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.293961235,192.360737,261.3570408,475.8764151,10.79942845,53.6198474,5.105120757,0
9.678050854,188.3687408,395.9042077,325.0011155,16.9179938,91.41687997,3.029700335,0
8.662709501,173.5319472,439.7879384,459.6331197,16.28331118,89.92425262,5.120102528,0
5.897391121,172.0343853,393.5548922,426.5058343,16.31165824,74.54398067,2.961602418,0
9.494242648,274.8283693,364.6826343,581.0781564,13.63601398,62.11964303,3.18902554,1
,173.4741859,282.5981192,407.6429623,20.20059242,79.1040188,4.181264106,1
7.080193059,185.8257264,286.2238757,355.9375965,7.781493373,39.62383474,1.492206615,1
7.55985231,244.2945577,,278.4755859,10.04694318,107.6108062,4.550501006,1
7.040394956,199.0792169,,531.4766665,14.69095388,58.41286017,3.931916553,1
8.053043682,211.7832353,251.4434997,512.8990364,19.16662023,73.24898433,3.301574895,1
7.044375319,229.6031728,390.4676837,558.1765918,15.75478461,36.26753003,4.276699074,1
6.309891576,133.6499247,252.1089251,381.0587763,17.20000825,71.18154442,3.603040462,1
6.203572848,139.129083,,601.526167,13.36816454,68.29868905,4.305549362,1
6.879404957,214.7318875,321.3832777,306.7843022,12.47730317,79.69207986,4.70047023,1
7.754884394,210.7207687,376.4846222,375.6726908,14.70859901,43.2998201,5.128390055,1
7.916669699,201.455808,276.2069197,432.5899955,17.82192185,70.23960067,4.275192719,1
6.405392482,183.867245,366.1766336,548.6377021,13.44879664,69.05413814,4.531920781,1
7.795957801,239.2782545,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1
6.963979351,180.401506,,358.5164768,16.329625,66.30262949,4.489870473,1
6.967861397,183.9334762,371.7883636,433.2394286,14.5842314,66.02915612,4.893215273,1
6.622791356,195.8671168,387.356938,310.851138,11.75837424,52.40618787,5.60929081,1
7.369988621,236.4767207,359.9305657,357.0662032,18.02033109,58.27125706,3.463852437,1
,134.3111598,,599.6145353,9.253350629,100.335665,3.373936508,1
6.944868387,198.476439,299.5216733,470.5997606,15.04581675,61.14608669,4.241135181,1
5.284810115,148.8627584,335.6604497,485.805431,13.77335021,60.94434264,3.990242632,1
6.851442603,197.3395594,,373.5498674,11.36727498,79.15582198,4.935556543,1
7.760189365,206.2088341,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649,1
7.280560357,228.5395427,322.2696608,392.5325975,15.1681892,84.37071295,2.919796005,1
6.83425989,182.4544618,325.9504112,397.3375083,16.50665808,74.46264571,2.658843412,1
6.728975148,187.2027122,337.8619224,488.9763942,17.68978466,77.13188934,4.593787133,1
8.016418375,255.2594926,,442.499532,11.09420248,93.27423247,5.320015455,1
6.864916739,170.8277923,365.9413461,400.9652703,14.00387351,51.60300428,4.493746769,1
5.80897552,157.5522384,262.9957564,377.6972828,17.40103888,69.4611111,3.599933102,1
8.458796988,241.76834,313.8855478,328.5794292,18.2960013,84.51098531,3.827431411,1
6.987335279,224.0344173,,479.8254966,15.92141255,73.06421839,3.870292782,1
7.288736661,233.9778097,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661,1
8.116350275,224.7635092,,416.5966342,12.06350146,91.85615637,2.526016236,1
7.463915951,215.4790683,382.9587368,403.7035016,14.77709169,56.95693886,5.075843604,1
7.512361216,224.4716541,,472.3421246,13.84838852,74.58298103,3.515802547,1
6.415108472,192.4279651,,529.7303121,16.02143866,62.53355679,6.073006014,1
7.059940234,178.8053803,281.3861972,520.2728606,10.79548173,75.84754249,2.949938823,1
,179.7567079,,311.0930645,10.23827087,42.07531453,1.659799385,1
7.425102223,204.4862816,318.1832966,338.9352709,16.24475501,94.60531109,2.558772744,1
6.742622398,209.2173441,351.0522422,408.8535622,13.92128166,70.2052406,4.96467264,1
7.682923445,217.7889322,,594.7025458,12.19423157,77.16978862,3.542731087,1
7.041665417,178.2857485,316.4338541,388.339277,11.55709678,73.25622049,3.099746163,1
7.185276449,212.483172,352.8691647,435.2829807,8.93024245,75.60097955,2.959153823,1
6.597292363,191.7874419,395.7395287,501.5326526,14.69539103,80.0500311,4.318305407,1
6.908853083,184.9442319,351.3453261,434.3502193,11.81294171,77.37136148,4.693949416,1
,169.7754752,240.8976289,454.5437655,18.62169782,63.51951581,3.573741106,1
,165.8929699,,369.2897773,7.401868176,66.68694981,3.603089689,1
6.281903929,160.306685,305.0940001,424.446185,14.37496689,41.27982974,4.457729915,1
7.036752104,210.3691037,342.4983613,489.5450548,14.82390352,69.19335842,3.285371835,1
7.362912867,180.8678007,,437.3895263,9.675166667,69.03511345,3.249439878,1
7.369087139,198.2040824,289.5996918,424.4542545,18.15675398,31.59940356,2.715186685,1
7.708109989,188.9978501,322.7545993,523.0526626,16.09019349,57.28576319,4.896625908,1
6.50411278,171.722555,282.1055454,359.4609502,13.4752729,83.62226024,5.396623142,1
8.185923417,240.9791038,318.6890104,410.1582218,13.10991087,56.91398087,3.566945145,1
6.149185174,150.5635935,,431.651283,12.82938017,64.3949066,4.275614874,1
7.080445821,196.6589466,294.3157326,530.0529193,13.82205734,85.77722213,2.664946055,1
6.628427347,215.2455321,,374.4550618,11.6210743,77.94082203,3.405278618,1
4.704698462,160.2118222,357.7310768,344.6937399,14.21953213,34.28841274,4.109924712,1
7.976900874,234.7793796,377.1781189,613.6335477,14.19127381,48.91588146,4.753607931,1
6.809644515,179.7195206,,360.9328038,13.63334974,72.71791977,3.183803572,1
,177.6853558,353.6267682,279.6649198,13.96432121,44.54298517,4.032267339,1
6.967696683,177.0558901,315.2829021,507.7900618,15.2880379,35.76760104,4.819637104,1
6.44455517,166.6351805,287.41238,479.479409,10.69706756,65.65532568,3.551905359,1
6.277742483,149.5632817,317.5014397,605.3983749,15.21837835,82.70347041,5.255011943,1
,166.9229798,285.8993855,410.6882969,15.29061375,75.59522222,2.505464027,1
9.014356734,225.3675192,296.6308987,445.7688122,16.25411187,83.89112947,4.549419413,1
7.78166376,216.7828813,306.6433363,447.167101,10.60954491,36.87208589,4.822967485,1
6.084360116,155.2714251,,436.9889344,12.65751247,,4.29811092,1
7.15473588,198.1473265,283.108492,531.6026342,19.80628717,81.92682594,4.629955736,1
6.74881155,166.3909151,317.6203458,527.45964,12.81926988,55.5362628,3.312512766,1
8.128270069,231.1675375,349.0673627,386.0711492,15.01808483,63.34096824,4.678742166,1
,205.2351938,266.6393836,313.0096389,11.62360464,28.40087734,3.978495494,1
6.335683142,164.0703716,338.4294619,607.1025732,14.92914993,113.0488857,4.57886119,1
5.940475876,175.6377301,307.9976308,402.8873087,15.15200393,74.35442275,3.997969671,1
7.614877639,246.0308561,345.8088086,445.7668532,10.76369093,98.36865575,2.990780894,1
6.718249445,197.6174938,337.038752,641.5258452,15.55450572,63.68435224,4.488904316,1
6.866356515,185.6314869,375.4340325,462.5351147,17.19499164,74.55779007,4.346153563,1
,142.2774127,,429.6901557,16.2927178,58.96290239,2.601517589,1
7.553844615,212.2644411,362.8526538,450.5359095,18.17648296,,4.37456385,1
7.366671989,234.2006412,364.1056922,393.2539151,15.16157744,64.73231058,3.394450273,1
6.567759613,187.6663787,,390.4268891,12.35389619,85.21436889,3.824428039,1
6.333640046,185.4363401,356.9710327,366.8131076,16.43962942,76.76438483,3.982002335,1
5.892413186,139.3622529,339.3279049,446.4943942,10.56707076,89.69288268,3.311813193,1
7.91803917,197.3575883,295.3510702,358.0973864,12.95778504,71.69435135,3.386109813,1
6.549124998,194.2768568,354.8211938,361.0372382,11.6721905,57.31697668,4.421058844,1
6.804796145,223.9957005,374.3091305,344.7183136,15.45738344,60.15134582,4.847312562,1
,203.0543097,351.3356961,346.0305439,11.55630174,62.95152737,4.704273495,1
7.17617087,206.2949006,321.2840794,485.2544296,15.57487691,49.15196026,4.742966749,1
7.085095883,206.6766753,,387.6181112,17.67989831,55.02328573,3.932839293,1
7.201702375,147.7110861,279.1644463,395.9768245,13.32612501,63.6268939,3.883250198,1
7.776044113,215.5337952,342.2624979,349.4310989,6.124625358,65.83299007,5.425945934,1
,209.7519548,323.7883827,539.4647234,20.27898974,72.73520686,4.258488737,1
7.046548537,128.4825174,281.7247145,348.2645907,15.14200557,58.15730431,2.869226102,1
,199.8458748,332.6151538,293.8342645,13.21753604,54.54961804,4.480574391,1
7.732880078,189.5098115,287.087053,567.7222811,14.98005401,71.20620916,3.510728004,1
6.266799948,187.8296169,322.9178476,277.0508017,13.29025193,59.45432462,3.652844726,1
6.630251709,160.9203841,338.6308276,416.8980711,15.79310142,53.27603262,5.181202492,1
6.775631133,154.3725428,343.032161,597.9792737,17.11854325,56.12402405,3.017544306,1
,204.7372919,318.6772727,311.6355739,20.37683817,69.02052992,4.32378488,1
8.164992426,278.3403578,334.5519655,384.783185,17.40662581,64.2107668,4.16249551,1
7.773758137,251.4628444,395.0882448,355.831683,14.32455235,67.58431075,4.040974482,1
7.295141332,182.4066446,300.608233,424.6501794,18.06347006,73.83690919,5.056104024,1
,129.8832965,327.5517887,525.224717,17.65741087,32.18537822,3.842113986,1
7.657541728,230.8200077,364.1301406,305.6294093,18.48139641,72.20507471,4.792527452,1
7.664793523,223.5784735,351.1613311,510.0468968,14.20522105,73.19247007,5.481690934,1
,209.8660948,370.3836939,338.9571983,11.34256197,51.15966921,3.619545637,1
7.800421289,210.6703042,,448.5956405,7.024747096,55.80350265,3.345910382,1
7.264069097,216.6223922,,301.9535508,19.2109908,67.71258467,3.960282114,1
7.544305636,211.0511462,365.8123125,447.5206554,18.55347833,60.16274551,3.714096435,1
7.749773784,229.4897671,320.4406637,398.5447626,18.20291571,41.06424689,4.317186298,1
7.442023084,194.7638713,294.8362177,350.0851155,18.96201401,79.9583213,2.894651172,1
6.559252621,164.6359208,272.5242628,533.5838575,10.95830566,83.66233135,4.216315016,1
7.035036795,220.5018877,371.9126148,536.1839,15.30343324,67.90175839,4.557028866,1
7.880685943,226.0038444,356.3380794,472.3690935,11.9952395,55.02916552,3.579983811,1
7.498372459,236.714399,407.3120824,299.1942452,20.7376636,68.31434712,4.242241799,1
,200.9699224,395.0903643,464.024917,15.08933914,63.6245653,3.756100423,1
6.538207173,214.9928661,389.8170357,465.352665,22.08940183,24.53277334,3.426266449,1
6.373288071,180.9589048,367.7325204,411.58131,11.59864559,,4.538108781,1
5.756475689,171.9718037,330.1337768,442.7587559,11.36475106,95.89849469,4.002081517,1
6.918062438,188.9128648,,338.3208398,17.8601008,66.73703061,3.566298462,1
8.81350466,236.392817,303.5298176,278.3551233,14.57605743,72.87269686,4.242459863,1
7.361599832,231.7931825,375.097188,389.2726454,13.85311637,39.53278687,3.751588622,1
9.175586153,281.5942349,314.7837613,422.3182271,9.969135936,64.0705476,2.959684621,1
,192.7422753,272.0850572,581.9811912,13.58303609,64.43604613,3.952594441,1
6.550877193,145.8062707,285.2189427,369.6130841,8.654764784,,4.824825939,1
6.510855611,223.8606218,389.3911484,437.0513643,12.08502582,52.33907542,4.225608376,1
7.347030356,199.6137208,336.9943349,413.2142305,12.48248239,56.79408397,4.2978807,1
8.11195317,217.2664724,311.9102239,281.0692028,13.02792065,78.58209386,4.430750456,1
,237.0839483,381.3375272,365.0325034,13.4538722,33.43986771,3.825936697,1
5.985012451,151.3609669,275.079738,478.3323603,18.01626576,99.0612327,3.764099674,1
,212.7053322,338.6635348,330.2533754,11.05283837,64.47200138,4.219225569,1
,161.0389711,,467.479901,14.10555408,52.33146225,4.514174613,1
6.433722353,177.2525105,373.0517721,375.0282225,11.68464797,61.62982262,3.641489972,1
6.770095146,201.6508542,327.6194527,519.3803669,17.72030029,90.06484922,5.203461367,1
7.927969553,224.7210589,343.2863135,315.9134106,14.13712036,32.43852619,4.847262262,1
7.338826111,229.9786941,351.3188263,370.8606317,19.38933723,79.97164725,4.017061119,1
7.078361074,198.412447,348.5479814,472.2760009,17.24961638,59.63089394,3.263464731,1
6.751668627,176.7931521,,467.1483719,11.21490774,47.5323955,3.735173416,1
7.744125219,203.3962271,333.2109033,424.3287402,16.94981073,48.41672504,3.612260192,1
7.560392023,223.23225,372.0289087,481.3417739,8.900408731,62.13428073,4.257805108,1
7.830607591,213.2492578,316.5724147,405.2787385,16.87239534,55.90576965,3.551568013,1
6.746934968,154.3321616,274.8840892,330.0837229,15.98363239,69.94325357,3.485535976,1
6.542281787,146.0553835,,474.0077155,21.36638659,54.12734215,3.794055433,1
8.549692514,236.8615046,341.036337,423.1100797,15.31324277,80.93130521,3.039018779,1
7.499844502,231.5388683,,380.9990976,14.33824816,,4.663869576,1
5.763772807,183.0736286,,376.5813885,10.54739835,63.29975681,3.253200107,1
7.276863125,165.7979519,281.8968818,475.6460515,12.3261836,83.39988926,6.083772354,1
7.493290816,216.3818796,341.4606318,501.345347,11.24750722,52.95136272,3.74874691,1
6.11602398,158.7289014,,458.9929359,15.49528414,,3.984308829,1
5.226895232,127.1175552,335.461842,475.3323571,12.7250097,79.42001294,5.13805579,1
,255.9535993,361.9714189,471.477419,14.57093189,40.28729832,3.227940799,1
6.420640206,180.2929997,308.9578864,473.0648236,17.72439599,57.59663575,3.139940274,1
7.669012537,205.5956353,356.1365179,407.7216133,10.82904486,83.24380782,4.589512953,1
7.128062255,191.4008206,319.2508585,419.3049802,12.86536617,78.46849123,4.510595264,1
,108.9166292,281.1982744,512.2323064,15.01379339,86.67145871,3.895572062,1
6.615350135,179.2406613,,496.3635615,12.78659537,78.26236862,4.453443265,1
6.504876222,159.1821388,296.0769141,359.9744366,15.63685018,63.51431195,3.748443401,1
7.459124173,195.0287168,,534.1669972,17.33405154,38.36806809,3.544751521,1
,221.6731343,303.9617387,357.3585666,12.81974056,51.37423861,4.804828567,1
7.096047101,221.5082446,322.6168783,442.5435995,16.5762003,78.12209062,4.785637378,1
6.989442177,197.6858385,341.1001152,303.5967986,14.3308863,70.85686555,3.85304755,0
,184.7413941,292.9382207,617.144794,8.348506272,51.45707431,5.493180964,0
8.297725878,222.4363212,297.1386869,374.1195225,15.77923278,93.44633015,4.166105474,0
3.84645395,211.7572051,326.9121339,371.2693736,21.7651695,35.78152885,3.143430669,0
,174.9177243,417.3402677,468.8429845,10.0182378,53.34704764,3.669056836,0
9.380007092,166.2697567,,498.313062,12.77988535,56.79331727,4.566253696,0
8.998375023,169.22833,,436.9215083,18.22219495,73.21787544,4.516932985,0
5.690387424,241.2157295,293.4651638,498.2829782,24.75539237,70.72890232,2.988621031,0
7.301563449,177.6628947,326.2906302,478.467047,14.00339576,55.18334729,2.774960949,0
7.031684051,201.0021059,401.268832,371.6163971,12.84681897,89.19243338,4.422182857,0
4.348674993,197.276364,,295.7495252,19.95823615,81.7464179,4.360950051,0
5.29419539,234.2713991,369.6084647,570.9750271,12.77577329,44.67568257,3.522454093,0
7.257930995,187.7656217,,346.2917846,10.89295272,61.56116614,4.266922561,0
9.250491639,184.4420107,375.0083235,436.4937616,15.40296074,44.78897033,3.996339179,0
9.680474778,199.5316664,,461.3000946,16.10967826,76.54383862,2.79584013,0
,184.9937315,,293.4779981,12.9341595,,3.017984971,0
6.741245821,196.8330011,315.5746022,500.1428984,11.66307317,31.77848383,3.500970574,0
6.81170227,261.3895652,,397.7871189,11.99351588,66.25764933,3.275008408,0
6.966942962,222.890265,,647.3499388,17.3912825,38.73264681,4.356931133,0
7.446089059,179.1468362,328.4590221,364.1341734,12.98249107,49.05124066,2.948657439,0
6.210647606,192.2167384,,401.3832642,18.22549227,61.27421599,3.21212398,0
7.341547112,187.6724024,,332.0842934,16.84233409,55.01915102,4.025643696,0
7.051396426,187.4188826,341.5626733,561.7907605,14.2806067,,3.172091114,0
6.64261391,226.5278319,257.4594811,275.0717123,12.77922981,,3.807720799,0
10.14629048,242.1517339,347.0697246,348.4840391,17.61479894,73.00154536,4.481552363,0
14,235.6774576,381.0977114,460.7452673,13.45253752,72.8594677,3.170993874,0
8.4695373,128.6200791,,553.3462602,16.93086822,69.73668813,4.149553298,0
6.043212071,151.1483219,,410.9092889,10.08505012,107.5859669,4.196726496,0
5.84111884,194.6168939,410.358673,622.9635748,17.6295407,93.07069068,4.237560418,0
8.114665426,236.4932747,275.0908699,496.9897916,18.58853424,58.31334539,2.65459449,0
5.585116998,143.505413,368.3874645,437.1246646,11.57521526,52.42437837,4.148342955,0
5.903993501,196.2747258,328.2692721,324.0456808,18.50537228,77.15780159,3.820021216,0
10.28412608,249.3241987,284.4059131,468.8662639,5.188466455,67.62261619,2.844632741,0
9.57822672,205.7487423,356.6983008,333.0699111,16.98496143,68.90608803,3.419238762,0
7.094830834,139.9068664,423.0459738,528.2665235,18.55617661,68.64858169,3.628459629,0
,210.7447082,387.3888259,422.0270716,14.68084379,77.32232969,2.51676912,0
9.687260028,190.1628691,,461.0702093,9.106873165,64.22824871,3.085835467,0
6.52744059,181.0729954,271.8627923,351.0637876,11.99636514,,3.567180517,0
,193.6294863,327.3406381,478.1026928,13.17290155,52.67395753,2.373437694,0
7.744772552,208.9203404,332.8237989,397.0574736,12.48619176,73.18455681,5.016321199,0
8.28922427,191.8588051,,292.8608167,18.00367868,72.57558072,4.291001305,0
7.249257333,223.7035403,275.6224867,306.7822306,9.697256603,77.19964587,4.361486286,0
7.744098531,219.6587223,,405.0322471,12.75877711,70.37182369,5.104188246,0
,214.2160603,,421.1402783,16.82573919,74.62943063,3.986882335,0
6.890274539,185.7441467,350.6578722,394.4405812,17.0648969,86.63182292,4.100696951,0
6.047380857,230.5862845,305.7765825,333.5307684,12.59384807,55.30183586,2.216729691,0
11.56876797,192.9244476,235.995461,463.4351018,19.62817698,81.49652917,3.761288428,0
10.16483856,194.3028009,316.5252085,279.1654357,18.4523096,63.06245845,2.937686205,0
8.722311224,145.2466176,,612.3279735,13.05334011,94.82670621,3.009289196,0
3.717703935,183.3494308,,293.9175991,12.94229093,112.0610274,3.780258731,0
4.894278074,184.5527153,352.8302222,338.6810693,21.62471839,91.00793416,3.594990864,0
6.071183422,138.2239834,,389.3028092,17.02353149,100.4409399,5.036334154,0
9.032563451,156.265649,416.5305327,342.7460401,13.59956437,62.50210844,3.626135878,0
9.913703797,160.0982475,405.2955591,541.2207702,11.54632376,46.08191024,5.55466674,0
,165.7402292,351.9650538,420.1207129,17.7760534,46.00234038,3.428095926,0
4.229224559,207.6692294,304.2751246,488.4558615,13.48942404,65.30756991,3.73313957,0
9.135451944,233.1753316,,370.9298085,16.33477629,68.69704208,3.643686803,0
3.906567514,152.8188461,324.3828431,342.408791,7.637198277,75.20134629,3.204795726,0
7.384048888,148.2961767,347.9620982,316.5795879,13.49398304,58.86150224,5.337987102,0
,180.6805981,396.528754,534.339086,10.2997869,87.652015,3.91360184,0
